year,age,female,male,total
1970,67,0.020695,0.036915,0.02831
1970,68,0.024046,0.04172,0.032306
1970,69,0.025786,0.046036,0.035133
1970,70,0.029262,0.050774,0.039135
1970,71,0.033675,0.055228,0.043538
1970,72,0.038715,0.062364,0.049363
1970,73,0.042284,0.067558,0.053537
1970,74,0.04985,0.077332,0.061959
1970,75,0.05447,0.085077,0.067737
1970,76,0.061586,0.091072,0.074137
1970,77,0.068165,0.102773,0.08257
1970,78,0.07885,0.111338,0.092139
1970,79,0.08611,0.119664,0.099539
1970,80,0.096415,0.131452,0.110127
1970,81,0.106684,0.145971,0.121628
1970,82,0.12126,0.15892,0.135111
1970,83,0.135911,0.175996,0.150039
1970,84,0.141647,0.178705,0.154215
1970,85,0.167315,0.209206,0.18106
1970,86,0.187308,0.233342,0.201795
1970,87,0.20157,0.241528,0.213653
1970,88,0.213328,0.267277,0.229021
1970,89,0.241342,0.29502,0.256284
1970,90,0.266887,0.308154,0.278023
1970,91,0.29023,0.336338,0.302162
1970,92,0.319321,0.332786,0.322672
1970,93,0.349075,0.369745,0.354051
1970,94,0.343183,0.43859,0.36599
1970,95,0.391568,0.420339,0.398388
1970,96,0.410069,0.432314,0.41519
1970,97,0.420407,0.468194,0.430813
1970,98,0.480535,0.479537,0.480322
1970,99,0.463117,0.511829,0.474985
1970,100,0.580507,0.458036,0.548925
1971,0,0.01114,0.014299,0.012766
1971,1,0.001535,0.001699,0.001619
1971,2,0.000858,0.001095,0.00098
1971,3,0.000602,0.000851,0.000729
1971,4,0.000521,0.000778,0.000653
1971,5,0.000458,0.000676,0.000569
1971,6,0.000387,0.000638,0.000515
1971,7,0.000334,0.000536,0.000437
1971,8,0.000309,0.000445,0.000379
1971,9,0.000241,0.00039,0.000317
1971,10,0.000269,0.000347,0.000309
1971,11,0.000187,0.000321,0.000255
1971,12,0.000229,0.000359,0.000295
1971,13,0.000244,0.000369,0.000307
1971,14,0.000265,0.00042,0.000344
1971,15,0.000304,0.000566,0.000437
1971,16,0.000325,0.001154,0.000746
1971,17,0.000406,0.001321,0.000869
1971,18,0.000398,0.001276,0.000839
1971,19,0.000525,0.001225,0.000876
1971,20,0.000608,0.001238,0.000923
1971,21,0.000599,0.001155,0.000876
1971,22,0.000647,0.00127,0.000957
1971,23,0.0007,0.001273,0.000986
1971,24,0.000683,0.001355,0.001018
1971,25,0.000711,0.001213,0.000962
1971,26,0.000733,0.001315,0.001022
1971,27,0.00083,0.001338,0.001082
1971,28,0.000784,0.001382,0.001081
1971,29,0.000806,0.001354,0.001079
1971,30,0.000881,0.001394,0.001137
1971,31,0.000919,0.001521,0.001219
1971,32,0.00094,0.0016,0.00127
1971,33,0.00105,0.00177,0.001409
1971,34,0.00111,0.001844,0.001477
1971,35,0.001114,0.002079,0.001598
1971,36,0.001209,0.002148,0.001679
1971,37,0.001331,0.002406,0.00187
1971,38,0.001481,0.002572,0.00203
1971,39,0.001465,0.002816,0.002145
1971,40,0.001668,0.003166,0.002422
1971,41,0.001725,0.003134,0.002433
1971,42,0.001904,0.00348,0.002692
1971,43,0.002111,0.0037,0.002905
1971,44,0.002339,0.003943,0.003137
1971,45,0.002466,0.004132,0.003282
1971,46,0.002624,0.004544,0.003545
1971,47,0.002822,0.004833,0.00375
1971,48,0.003053,0.005163,0.003988
1971,49,0.003441,0.005622,0.004387
1971,50,0.003715,0.006291,0.004829
1971,51,0.004211,0.006977,0.00543
1971,52,0.004599,0.007373,0.005841
1971,53,0.005049,0.008166,0.006449
1971,54,0.005444,0.008775,0.006949
1971,55,0.005749,0.009917,0.007648
1971,56,0.00643,0.010786,0.008433
1971,57,0.006927,0.012445,0.009471
1971,58,0.007303,0.013286,0.010048
1971,59,0.008158,0.015242,0.011404
1971,60,0.009027,0.016453,0.012459
1971,61,0.010254,0.018404,0.014038
1971,62,0.011223,0.020488,0.015549
1971,63,0.012624,0.022407,0.017194
1971,64,0.014637,0.025361,0.019737
1971,65,0.015337,0.027426,0.021077
1971,66,0.017117,0.030718,0.023464
1971,67,0.019613,0.034356,0.026535
1971,68,0.022028,0.037999,0.029461
1971,69,0.024187,0.042287,0.032564
1971,70,0.026769,0.046264,0.035671
1971,71,0.029466,0.050941,0.039217
1971,72,0.034164,0.056482,0.044246
1971,73,0.04065,0.063064,0.050609
1971,74,0.04388,0.069478,0.055122
1971,75,0.050499,0.077979,0.062422
1971,76,0.056292,0.085025,0.068542
1971,77,0.063846,0.093864,0.076405
1971,78,0.070457,0.103691,0.084029
1971,79,0.08127,0.115035,0.094832
1971,80,0.089392,0.124826,0.103297
1971,81,0.103216,0.138383,0.116678
1971,82,0.11028,0.149922,0.125008
1971,83,0.125805,0.164316,0.139634
1971,84,0.141279,0.182981,0.155599
1971,85,0.150141,0.189369,0.163102
1971,86,0.170352,0.216322,0.185001
1971,87,0.186368,0.238898,0.202371
1971,88,0.202214,0.253382,0.217163
1971,89,0.222804,0.268938,0.235755
1971,90,0.243783,0.293077,0.256995
1971,91,0.26868,0.301052,0.277147
1971,92,0.300874,0.357339,0.315072
1971,93,0.30953,0.336905,0.316186
1971,94,0.334565,0.353251,0.338916
1971,95,0.355049,0.413229,0.368336
1971,96,0.381918,0.466386,0.400984
1971,97,0.403404,0.384644,0.399149
1971,98,0.411304,0.508262,0.431755
1971,99,0.515236,0.350367,0.479041
1971,100,0.374825,0.544012,0.41756
1972,0,0.010242,0.013436,0.011888
1972,1,0.001472,0.001618,0.001547
1972,2,0.000823,0.001135,0.000983
1972,3,0.000641,0.00093,0.000789
1972,4,0.000511,0.000787,0.000652
1972,5,0.000445,0.000742,0.000597
1972,6,0.000391,0.000622,0.000509
1972,7,0.000323,0.000531,0.000429
1972,8,0.000271,0.000455,0.000365
1972,9,0.000251,0.000381,0.000317
1972,10,0.000218,0.000323,0.000271
1972,11,0.000198,0.000352,0.000276
1972,12,0.000227,0.000336,0.000283
1972,13,0.00023,0.000393,0.000313
1972,14,0.000238,0.000447,0.000344
1972,15,0.000255,0.000518,0.000389
1972,16,0.00033,0.001059,0.000701
1972,17,0.000396,0.001211,0.00081
1972,18,0.000442,0.001149,0.000799
1972,19,0.000515,0.001221,0.00087
1972,20,0.000553,0.001263,0.000909
1972,21,0.000611,0.001269,0.000941
1972,22,0.00061,0.001216,0.000913
1972,23,0.00067,0.001235,0.000952
1972,24,0.000685,0.001239,0.000962
1972,25,0.000771,0.001327,0.001049
1972,26,0.000689,0.001266,0.000978
1972,27,0.000743,0.00132,0.00103
1972,28,0.000785,0.001412,0.001096
1972,29,0.000788,0.001352,0.001069
1972,30,0.000881,0.001427,0.001153
1972,31,0.000894,0.001445,0.001169
1972,32,0.000941,0.001513,0.001226
1972,33,0.000938,0.001603,0.00127
1972,34,0.001035,0.001762,0.001398
1972,35,0.001082,0.001975,0.001529
1972,36,0.001178,0.002099,0.00164
1972,37,0.001229,0.002162,0.001696
1972,38,0.001334,0.002398,0.001867
1972,39,0.001577,0.002689,0.002136
1972,40,0.001602,0.002914,0.002262
1972,41,0.001723,0.00329,0.002512
1972,42,0.001824,0.003449,0.00264
1972,43,0.001918,0.003932,0.002925
1972,44,0.002108,0.003853,0.002979
1972,45,0.002396,0.004221,0.003302
1972,46,0.002607,0.004435,0.003501
1972,47,0.002942,0.004901,0.003881
1972,48,0.003133,0.005225,0.004098
1972,49,0.003308,0.005473,0.004266
1972,50,0.003779,0.006216,0.004834
1972,51,0.0038,0.006642,0.005027
1972,52,0.004446,0.007301,0.005702
1972,53,0.004638,0.007902,0.006095
1972,54,0.00513,0.00884,0.006793
1972,55,0.00541,0.009448,0.00723
1972,56,0.006005,0.010757,0.008166
1972,57,0.006887,0.011506,0.009004
1972,58,0.007355,0.013006,0.00995
1972,59,0.008004,0.014289,0.010877
1972,60,0.008411,0.015564,0.011677
1972,61,0.009688,0.017508,0.013286
1972,62,0.010669,0.019325,0.014667
1972,63,0.012143,0.022161,0.016797
1972,64,0.013604,0.023719,0.018302
1972,65,0.015633,0.027645,0.021306
1972,66,0.016178,0.028697,0.022078
1972,67,0.01818,0.033013,0.025049
1972,68,0.02056,0.036596,0.028024
1972,69,0.023099,0.039412,0.030622
1972,70,0.026521,0.044439,0.03473
1972,71,0.029028,0.050291,0.038637
1972,72,0.033299,0.055257,0.043157
1972,73,0.036638,0.060023,0.047067
1972,74,0.042709,0.067462,0.053554
1972,75,0.046633,0.072182,0.057685
1972,76,0.056221,0.083942,0.068055
1972,77,0.060462,0.091417,0.073438
1972,78,0.069339,0.100497,0.082143
1972,79,0.077729,0.11135,0.091204
1972,80,0.087442,0.121952,0.100999
1972,81,0.095567,0.130742,0.109075
1972,82,0.104219,0.145622,0.119704
1972,83,0.120717,0.161148,0.135357
1972,84,0.133512,0.17732,0.148827
1972,85,0.151068,0.196768,0.166325
1972,86,0.157356,0.201455,0.171497
1972,87,0.18309,0.226586,0.196543
1972,88,0.20485,0.25426,0.219383
1972,89,0.218245,0.262364,0.230735
1972,90,0.241477,0.280597,0.25209
1972,91,0.266972,0.304361,0.276718
1972,92,0.290334,0.327149,0.299655
1972,93,0.31426,0.370145,0.327922
1972,94,0.333352,0.344285,0.335957
1972,95,0.355549,0.396743,0.364906
1972,96,0.386503,0.390592,0.387407
1972,97,0.38898,0.431915,0.398497
1972,98,0.417313,0.46391,0.427393
1972,99,0.470003,0.36289,0.446367
1972,100,0.393007,0.537459,0.425324
1973,0,0.009998,0.012955,0.011519
1973,1,0.001441,0.001727,0.001588
1973,2,0.000825,0.001066,0.000949
1973,3,0.000622,0.000925,0.000778
1973,4,0.000456,0.000775,0.00062
1973,5,0.000416,0.000641,0.000531
1973,6,0.00042,0.000626,0.000526
1973,7,0.000323,0.000513,0.00042
1973,8,0.000244,0.000454,0.000351
1973,9,0.000237,0.000351,0.000296
1973,10,0.000222,0.000306,0.000265
1973,11,0.000211,0.000339,0.000276
1973,12,0.000177,0.000337,0.000259
1973,13,0.000253,0.000357,0.000306
1973,14,0.000243,0.000378,0.000312
1973,15,0.000285,0.000542,0.000415
1973,16,0.000336,0.000992,0.000669
1973,17,0.000381,0.001283,0.000839
1973,18,0.000426,0.00109,0.000763
1973,19,0.000485,0.001132,0.000811
1973,20,0.000533,0.001232,0.000884
1973,21,0.000579,0.001217,0.000899
1973,22,0.000608,0.001215,0.000912
1973,23,0.000657,0.00116,0.000909
1973,24,0.000683,0.001174,0.000928
1973,25,0.000647,0.00117,0.000909
1973,26,0.000689,0.001214,0.000952
1973,27,0.000652,0.001091,0.000872
1973,28,0.000735,0.001283,0.001008
1973,29,0.000831,0.001274,0.001052
1973,30,0.000789,0.001265,0.001026
1973,31,0.000866,0.001417,0.001141
1973,32,0.000909,0.001409,0.001158
1973,33,0.000904,0.001578,0.001241
1973,34,0.00098,0.001648,0.001314
1973,35,0.001072,0.00188,0.001476
1973,36,0.001113,0.001881,0.001497
1973,37,0.001252,0.002261,0.001758
1973,38,0.001237,0.002364,0.001801
1973,39,0.001402,0.00271,0.002058
1973,40,0.001545,0.002926,0.00224
1973,41,0.001617,0.003153,0.00239
1973,42,0.001859,0.00343,0.002649
1973,43,0.001912,0.003572,0.002744
1973,44,0.002179,0.00386,0.003018
1973,45,0.002372,0.004201,0.003284
1973,46,0.00254,0.004357,0.003441
1973,47,0.002751,0.004702,0.003704
1973,48,0.002973,0.005014,0.003949
1973,49,0.003219,0.005566,0.0043
1973,50,0.003636,0.006166,0.004754
1973,51,0.003972,0.006684,0.005144
1973,52,0.004247,0.007196,0.005518
1973,53,0.004835,0.007786,0.006131
1973,54,0.004748,0.008365,0.006358
1973,55,0.005362,0.009153,0.007056
1973,56,0.005945,0.01032,0.007911
1973,57,0.006482,0.011579,0.008792
1973,58,0.007143,0.012271,0.009484
1973,59,0.007564,0.013898,0.010459
1973,60,0.008334,0.014805,0.011278
1973,61,0.009375,0.017076,0.012876
1973,62,0.010263,0.018628,0.01409
1973,63,0.011645,0.020914,0.015901
1973,64,0.013091,0.023875,0.018071
1973,65,0.014507,0.025876,0.019752
1973,66,0.016555,0.030379,0.023025
1973,67,0.017804,0.031311,0.024111
1973,68,0.019561,0.035853,0.027034
1973,69,0.022776,0.039261,0.030371
1973,70,0.025617,0.044488,0.034226
1973,71,0.028987,0.048785,0.037951
1973,72,0.032013,0.054022,0.041837
1973,73,0.037011,0.059858,0.047138
1973,74,0.042476,0.065338,0.052522
1973,75,0.047978,0.075627,0.059899
1973,76,0.052604,0.08245,0.065291
1973,77,0.063244,0.091909,0.075253
1973,78,0.069603,0.10187,0.082875
1973,79,0.078186,0.11321,0.092291
1973,80,0.088928,0.12341,0.102492
1973,81,0.101851,0.138329,0.115854
1973,82,0.112013,0.146334,0.124884
1973,83,0.126276,0.165659,0.14063
1973,84,0.138999,0.180966,0.153782
1973,85,0.153741,0.193546,0.167263
1973,86,0.175108,0.224828,0.191188
1973,87,0.180623,0.221763,0.193387
1973,88,0.213354,0.257204,0.226483
1973,89,0.239067,0.274388,0.249146
1973,90,0.253415,0.302221,0.266799
1973,91,0.28235,0.326316,0.293882
1973,92,0.310313,0.348676,0.319985
1973,93,0.323659,0.376381,0.336569
1973,94,0.377552,0.404151,0.383861
1973,95,0.366042,0.447764,0.384803
1973,96,0.426803,0.507092,0.444346
1973,97,0.417273,0.467775,0.427759
1973,98,0.515645,0.56593,0.526049
1973,99,0.543889,0.492329,0.532447
1973,100,0.557011,0.69041,0.586693
1974,0,0.009306,0.012062,0.010723
1974,1,0.001336,0.001546,0.001444
1974,2,0.000782,0.001016,0.000903
1974,3,0.000599,0.000773,0.000688
1974,4,0.000473,0.000673,0.000576
1974,5,0.000362,0.000624,0.000496
1974,6,0.000331,0.000494,0.000414
1974,7,0.000288,0.000453,0.000373
1974,8,0.000232,0.000361,0.000298
1974,9,0.000198,0.000317,0.000259
1974,10,0.000184,0.000278,0.000232
1974,11,0.000202,0.000281,0.000243
1974,12,0.000203,0.000288,0.000246
1974,13,0.000196,0.00034,0.00027
1974,14,0.000214,0.00035,0.000283
1974,15,0.000309,0.000495,0.000404
1974,16,0.000356,0.000946,0.000656
1974,17,0.000342,0.001033,0.000692
1974,18,0.000355,0.001019,0.000692
1974,19,0.000474,0.001018,0.00075
1974,20,0.000479,0.001057,0.00077
1974,21,0.000554,0.001094,0.000825
1974,22,0.000535,0.001086,0.000812
1974,23,0.000661,0.001071,0.000867
1974,24,0.000625,0.001092,0.000859
1974,25,0.000625,0.001077,0.000851
1974,26,0.00066,0.001072,0.000867
1974,27,0.000716,0.001152,0.000935
1974,28,0.000611,0.001057,0.000835
1974,29,0.000715,0.001171,0.000943
1974,30,0.000816,0.001267,0.00104
1974,31,0.000756,0.001241,0.000998
1974,32,0.000814,0.001361,0.001088
1974,33,0.000929,0.001452,0.00119
1974,34,0.000915,0.001591,0.001252
1974,35,0.000996,0.001734,0.001365
1974,36,0.001074,0.001996,0.001535
1974,37,0.001138,0.002057,0.001598
1974,38,0.001268,0.002218,0.001745
1974,39,0.001342,0.002502,0.001923
1974,40,0.001414,0.002803,0.00211
1974,41,0.001556,0.003137,0.00235
1974,42,0.001739,0.003382,0.002565
1974,43,0.00194,0.003629,0.00279
1974,44,0.00214,0.003716,0.00293
1974,45,0.002162,0.003956,0.003057
1974,46,0.002413,0.004247,0.003326
1974,47,0.002658,0.004697,0.003667
1974,48,0.002897,0.005055,0.00395
1974,49,0.003094,0.005347,0.004171
1974,50,0.003443,0.005943,0.004593
1974,51,0.003788,0.006311,0.004901
1974,52,0.004042,0.006868,0.005261
1974,53,0.004352,0.007497,0.005705
1974,54,0.004828,0.008358,0.006374
1974,55,0.005067,0.008728,0.006693
1974,56,0.00558,0.009949,0.007527
1974,57,0.006002,0.011068,0.008273
1974,58,0.007033,0.012237,0.009385
1974,59,0.007476,0.013121,0.010044
1974,60,0.008175,0.014867,0.01122
1974,61,0.008861,0.015997,0.012094
1974,62,0.010082,0.018586,0.013932
1974,63,0.011122,0.019969,0.015147
1974,64,0.012448,0.022633,0.017096
1974,65,0.014113,0.025328,0.019262
1974,66,0.015376,0.028025,0.021172
1974,67,0.01825,0.032225,0.024736
1974,68,0.019722,0.034129,0.026392
1974,69,0.021893,0.038581,0.029481
1974,70,0.025036,0.042711,0.033099
1974,71,0.028334,0.04752,0.036995
1974,72,0.031698,0.052519,0.041017
1974,73,0.036038,0.058919,0.046134
1974,74,0.041206,0.064744,0.051512
1974,75,0.045807,0.071699,0.057018
1974,76,0.053774,0.080259,0.065009
1974,77,0.058993,0.087714,0.070994
1974,78,0.070741,0.099683,0.082649
1974,79,0.076962,0.111065,0.090721
1974,80,0.08852,0.12045,0.10113
1974,81,0.097031,0.129076,0.109372
1974,82,0.112607,0.148123,0.125947
1974,83,0.124227,0.159456,0.13714
1974,84,0.138045,0.177932,0.152223
1974,85,0.153538,0.195925,0.168067
1974,86,0.170835,0.209813,0.183709
1974,87,0.190344,0.241325,0.206322
1974,88,0.200948,0.241933,0.213263
1974,89,0.235182,0.279333,0.24805
1974,90,0.263143,0.30456,0.274628
1974,91,0.28059,0.313626,0.289349
1974,92,0.304999,0.356652,0.31806
1974,93,0.332338,0.390655,0.346565
1974,94,0.367165,0.399662,0.374834
1974,95,0.400856,0.400539,0.400782
1974,96,0.438877,0.462276,0.444115
1974,97,0.435271,0.548195,0.458763
1974,98,0.505088,0.50718,0.505485
1974,99,0.454034,0.559149,0.475258
1974,100,0.564915,0.545574,0.560796
1975,0,0.008571,0.010961,0.009799
1975,1,0.001213,0.001461,0.00134
1975,2,0.00072,0.000972,0.00085
1975,3,0.000539,0.000755,0.00065
1975,4,0.000432,0.000618,0.000527
1975,5,0.00037,0.000549,0.000462
1975,6,0.000311,0.000584,0.000451
1975,7,0.000232,0.000392,0.000313
1975,8,0.000235,0.000399,0.000319
1975,9,0.000193,0.00029,0.000243
1975,10,0.000198,0.000297,0.000248
1975,11,0.00016,0.000258,0.00021
1975,12,0.000198,0.000299,0.00025
1975,13,0.000191,0.00031,0.000252
1975,14,0.000234,0.000349,0.000293
1975,15,0.000254,0.000425,0.000341
1975,16,0.000269,0.000903,0.000592
1975,17,0.000336,0.000952,0.000649
1975,18,0.000367,0.000967,0.000671
1975,19,0.000416,0.001069,0.000747
1975,20,0.000548,0.001036,0.000795
1975,21,0.000482,0.001047,0.000767
1975,22,0.000542,0.001059,0.000802
1975,23,0.000559,0.001071,0.000815
1975,24,0.000598,0.001071,0.000836
1975,25,0.000645,0.00105,0.000848
1975,26,0.000572,0.001003,0.000788
1975,27,0.000579,0.001054,0.000818
1975,28,0.000672,0.001109,0.000892
1975,29,0.000665,0.001024,0.000846
1975,30,0.000753,0.001164,0.000958
1975,31,0.000749,0.001302,0.001025
1975,32,0.000732,0.001246,0.000989
1975,33,0.000896,0.001367,0.001132
1975,34,0.000884,0.001519,0.001201
1975,35,0.000964,0.00163,0.001296
1975,36,0.000951,0.001604,0.001278
1975,37,0.001177,0.002001,0.001589
1975,38,0.001142,0.002132,0.001637
1975,39,0.001342,0.002333,0.001839
1975,40,0.001372,0.002607,0.001991
1975,41,0.001559,0.00277,0.002166
1975,42,0.001662,0.003301,0.002485
1975,43,0.00183,0.003452,0.002645
1975,44,0.001987,0.003761,0.002878
1975,45,0.002038,0.004157,0.003099
1975,46,0.002305,0.00423,0.003264
1975,47,0.00254,0.004613,0.003571
1975,48,0.002805,0.00496,0.00387
1975,49,0.003041,0.005292,0.004139
1975,50,0.003242,0.005718,0.004423
1975,51,0.00361,0.006141,0.004773
1975,52,0.003967,0.006908,0.005263
1975,53,0.004451,0.007212,0.00564
1975,54,0.004529,0.007671,0.005879
1975,55,0.005038,0.008932,0.00674
1975,56,0.005456,0.009675,0.007325
1975,57,0.005961,0.010774,0.0081
1975,58,0.006511,0.011903,0.008922
1975,59,0.007193,0.012981,0.009801
1975,60,0.007578,0.01374,0.010371
1975,61,0.00874,0.015446,0.011777
1975,62,0.009315,0.017178,0.012863
1975,63,0.010326,0.019278,0.01436
1975,64,0.01197,0.021141,0.016119
1975,65,0.012992,0.02347,0.017743
1975,66,0.014847,0.026706,0.020258
1975,67,0.016801,0.030191,0.022892
1975,68,0.019218,0.034563,0.026277
1975,69,0.020313,0.036421,0.027704
1975,70,0.023774,0.041077,0.031568
1975,71,0.026467,0.045488,0.035053
1975,72,0.030741,0.050852,0.039719
1975,73,0.034332,0.055934,0.043884
1975,74,0.039216,0.063768,0.049918
1975,75,0.044766,0.06915,0.055301
1975,76,0.048631,0.075448,0.060071
1975,77,0.058812,0.085933,0.070127
1975,78,0.063486,0.091781,0.075113
1975,79,0.07494,0.107993,0.088287
1975,80,0.084738,0.116426,0.097327
1975,81,0.096098,0.127311,0.108192
1975,82,0.105421,0.144693,0.120225
1975,83,0.12141,0.157588,0.134687
1975,84,0.135725,0.169116,0.147692
1975,85,0.145844,0.184569,0.159268
1975,86,0.164029,0.210022,0.179347
1975,87,0.183142,0.221419,0.195419
1975,88,0.202132,0.245213,0.215229
1975,89,0.216054,0.254078,0.227144
1975,90,0.249249,0.286859,0.259912
1975,91,0.269629,0.313158,0.281391
1975,92,0.29886,0.330058,0.306844
1975,93,0.31673,0.363996,0.32833
1975,94,0.359107,0.387056,0.365688
1975,95,0.374783,0.39597,0.379693
1975,96,0.405655,0.463941,0.418818
1975,97,0.437466,0.520343,0.455507
1975,98,0.433904,0.585241,0.462362
1975,99,0.478169,0.602342,0.500226
1975,100,0.553887,0.526234,0.548588
1976,0,0.008057,0.010338,0.009229
1976,1,0.001188,0.001294,0.001242
1976,2,0.000636,0.000885,0.000763
1976,3,0.000472,0.000704,0.000591
1976,4,0.000414,0.000589,0.000503
1976,5,0.000337,0.000501,0.000421
1976,6,0.0003,0.000446,0.000375
1976,7,0.000295,0.000399,0.000348
1976,8,0.000216,0.000315,0.000267
1976,9,0.000205,0.000332,0.00027
1976,10,0.000161,0.000274,0.000219
1976,11,0.00019,0.000271,0.000231
1976,12,0.000163,0.000265,0.000215
1976,13,0.000206,0.000316,0.000262
1976,14,0.000165,0.000311,0.00024
1976,15,0.000218,0.000414,0.000318
1976,16,0.000258,0.000796,0.000532
1976,17,0.000305,0.000892,0.000604
1976,18,0.000342,0.001009,0.00068
1976,19,0.000399,0.001001,0.000703
1976,20,0.000443,0.001009,0.000729
1976,21,0.000417,0.001005,0.000714
1976,22,0.000519,0.001033,0.000778
1976,23,0.000541,0.00099,0.000767
1976,24,0.000536,0.000982,0.00076
1976,25,0.000566,0.00097,0.000769
1976,26,0.000567,0.000974,0.000772
